id	codigo	descricao	data_publicacao_fake	data_publicacao
	3521309	Ipuã	1012009	01-01-2009
	3521408	Iracemápolis	1012009	01-01-2009
	3521507	Irapuã	1012009	01-01-2009
	3521606	Irapuru	1012009	01-01-2009
	3521705	Itaberá	1012009	01-01-2009
	3521804	Itaí	1012009	01-01-2009
	3521903	Itajobi	1012009	01-01-2009
	3522000	Itaju	1012009	01-01-2009
	3522109	Itanhaém	1012009	01-01-2009
	3522158	Itaóca	1012009	01-01-2009
	3522208	Itapecerica da Serra	1012009	01-01-2009
	3522307	Itapetininga	1012009	01-01-2009
	3522406	Itapeva	1012009	01-01-2009
	3522505	Itapevi	1012009	01-01-2009
	3522604	Itapira	1012009	01-01-2009
	3522653	Itapirapuã Paulista	1012009	01-01-2009
	3522703	Itápolis	1012009	01-01-2009
	3522802	Itaporanga	1012009	01-01-2009
	3522901	Itapuí	1012009	01-01-2009
	3523008	Itapura	1012009	01-01-2009
	3523107	Itaquaquecetuba	1012009	01-01-2009
	3523206	Itararé	1012009	01-01-2009
	3523305	Itariri	1012009	01-01-2009
	3523404	Itatiba	1012009	01-01-2009
	3523503	Itatinga	1012009	01-01-2009
	3523602	Itirapina	1012009	01-01-2009
	3523701	Itirapuã	1012009	01-01-2009
	3523800	Itobi	1012009	01-01-2009
	3523909	Itu	1012009	01-01-2009
	3524006	Itupeva	1012009	01-01-2009
	3524105	Ituverava	1012009	01-01-2009
	3524204	Jaborandi	1012009	01-01-2009
	3524303	Jaboticabal	1012009	01-01-2009
	3524402	Jacareí	1012009	01-01-2009
	3524501	Jaci	1012009	01-01-2009
	3524600	Jacupiranga	1012009	01-01-2009
	3524709	Jaguariúna	1012009	01-01-2009
	3524808	Jales	1012009	01-01-2009
	3524907	Jambeiro	1012009	01-01-2009
	3525003	Jandira	1012009	01-01-2009
	3525102	Jardinópolis	1012009	01-01-2009
	3525201	Jarinu	1012009	01-01-2009
	3525300	Jaú	1012009	01-01-2009
	3525409	Jeriquara	1012009	01-01-2009
	3525508	Joanópolis	1012009	01-01-2009
	3525607	João Ramalho	1012009	01-01-2009
	3525706	José Bonifácio	1012009	01-01-2009
	3525805	Júlio Mesquita	1012009	01-01-2009
	3525854	Jumirim	1012009	01-01-2009
	3525904	Jundiaí	1012009	01-01-2009
	3526001	Junqueirópolis	1012009	01-01-2009
	3526100	Juquiá	1012009	01-01-2009
	3526209	Juquitiba	1012009	01-01-2009
	3526308	Lagoinha	1012009	01-01-2009
	3526407	Laranjal Paulista	1012009	01-01-2009
	3526506	Lavínia	1012009	01-01-2009
	3526605	Lavrinhas	1012009	01-01-2009
	3526704	Leme	1012009	01-01-2009
	3526803	Lençóis Paulista	1012009	01-01-2009
	3526902	Limeira	1012009	01-01-2009
	3527009	Lindóia	1012009	01-01-2009
	3527108	Lins	1012009	01-01-2009
	3527207	Lorena	1012009	01-01-2009
	3527256	Lourdes	1012009	01-01-2009
	3527306	Louveira	1012009	01-01-2009
	3527405	Lucélia	1012009	01-01-2009
	3527504	Lucianópolis	1012009	01-01-2009
	3527603	Luís Antônio	1012009	01-01-2009
	3527702	Luiziânia	1012009	01-01-2009
	3527801	Lupércio	1012009	01-01-2009
	3527900	Lutécia	1012009	01-01-2009
	3528007	Macatuba	1012009	01-01-2009
	3528106	Macaubal	1012009	01-01-2009
	3528205	Macedônia	1012009	01-01-2009
	3528304	Magda	1012009	01-01-2009
	3528403	Mairinque	1012009	01-01-2009
	3528502	Mairiporã	1012009	01-01-2009
	3528601	Manduri	1012009	01-01-2009
	3528700	Marabá Paulista	1012009	01-01-2009
	3528809	Maracaí	1012009	01-01-2009
	3528858	Marapoama	1012009	01-01-2009
	3528908	Mariápolis	1012009	01-01-2009
	3529005	Marília	1012009	01-01-2009
	3529104	Marinópolis	1012009	01-01-2009
	3529203	Martinópolis	1012009	01-01-2009
	3529302	Matão	1012009	01-01-2009
	3529401	Mauá	1012009	01-01-2009
	3529500	Mendonça	1012009	01-01-2009
	3529609	Meridiano	1012009	01-01-2009
	3529658	Mesópolis	1012009	01-01-2009
	3529708	Miguelópolis	1012009	01-01-2009
	3529807	Mineiros do Tietê	1012009	01-01-2009
	3530003	Mira Estrela	1012009	01-01-2009
	3529906	Miracatu	1012009	01-01-2009
	3530102	Mirandópolis	1012009	01-01-2009
	3530201	Mirante do Paranapanema	1012009	01-01-2009
	3530300	Mirassol	1012009	01-01-2009
	3530409	Mirassolândia	1012009	01-01-2009
	3530508	Mococa	1012009	01-01-2009
	3530607	Mogi das Cruzes	1012009	01-01-2009
	3530706	Mogi Guaçu	1012009	01-01-2009
	3530805	Mogi Mirim	15102010	15-10-2010
	3530805	Moji Mirim	1012009	01-01-2009
	3530904	Mombuca	1012009	01-01-2009
	3531001	Monções	1012009	01-01-2009
	3531100	Mongaguá	1012009	01-01-2009
	3531209	Monte Alegre do Sul	1012009	01-01-2009
	3531308	Monte Alto	1012009	01-01-2009
	3531407	Monte Aprazível	1012009	01-01-2009
	3531506	Monte Azul Paulista	1012009	01-01-2009
	3531605	Monte Castelo	1012009	01-01-2009
	3531803	Monte Mor	1012009	01-01-2009
	3531704	Monteiro Lobato	1012009	01-01-2009
	3531902	Morro Agudo	1012009	01-01-2009
	3532009	Morungaba	1012009	01-01-2009
	3532058	Motuca	1012009	01-01-2009
	3532108	Murutinga do Sul	1012009	01-01-2009
	3532157	Nantes	1012009	01-01-2009
	3532207	Narandiba	1012009	01-01-2009
	3532306	Natividade da Serra	1012009	01-01-2009
	3532405	Nazaré Paulista	1012009	01-01-2009
	3532504	Neves Paulista	1012009	01-01-2009
	3532603	Nhandeara	1012009	01-01-2009
	3532702	Nipoã	1012009	01-01-2009
	3532801	Nova Aliança	1012009	01-01-2009
	3532827	Nova Campina	1012009	01-01-2009
	3532843	Nova Canaã Paulista	1012009	01-01-2009
	3532868	Nova Castilho	1012009	01-01-2009
	3532900	Nova Europa	1012009	01-01-2009
	3533007	Nova Granada	1012009	01-01-2009
	3533106	Nova Guataporanga	1012009	01-01-2009
	3533205	Nova Independência	1012009	01-01-2009
	3533304	Nova Luzitânia	1012009	01-01-2009
	3533403	Nova Odessa	1012009	01-01-2009
	3533254	Novais	1012009	01-01-2009
	3533502	Novo Horizonte	1012009	01-01-2009
	3533601	Nuporanga	1012009	01-01-2009
	3533700	Ocauçu	1012009	01-01-2009
	3533809	Óleo	1012009	01-01-2009
	3533908	Olímpia	1012009	01-01-2009
	3534005	Onda Verde	1012009	01-01-2009
	3534104	Oriente	1012009	01-01-2009
	3534203	Orindiúva	1012009	01-01-2009
	3534302	Orlândia	1012009	01-01-2009
	3534401	Osasco	1012009	01-01-2009
	3534500	Oscar Bressane	1012009	01-01-2009
	3534609	Osvaldo Cruz	1012009	01-01-2009
	3534708	Ourinhos	1012009	01-01-2009
	3534807	Ouro Verde	1012009	01-01-2009
	3534757	Ouroeste	1012009	01-01-2009
	3534906	Pacaembu	1012009	01-01-2009
	3535002	Palestina	1012009	01-01-2009
	3535101	Palmares Paulista	1012009	01-01-2009
	3535200	Palmeira d'Oeste	1012009	01-01-2009
	3535309	Palmital	1012009	01-01-2009
	3535408	Panorama	1012009	01-01-2009
	3535507	Paraguaçu Paulista	1012009	01-01-2009
	3535606	Paraibuna	1012009	01-01-2009
	3535705	Paraíso	1012009	01-01-2009
	3535804	Paranapanema	1012009	01-01-2009
	3535903	Paranapuã	1012009	01-01-2009
	3536000	Parapuã	1012009	01-01-2009
	3536109	Pardinho	1012009	01-01-2009
	3536208	Pariquera-Açu	1012009	01-01-2009
	3536257	Parisi	1012009	01-01-2009
	3536307	Patrocínio Paulista	1012009	01-01-2009
	3536406	Paulicéia	1012009	01-01-2009
	3536505	Paulínia	1012009	01-01-2009
	3536570	Paulistânia	1012009	01-01-2009
	3536604	Paulo de Faria	1012009	01-01-2009
	3536703	Pederneiras	1012009	01-01-2009
	3536802	Pedra Bela	1012009	01-01-2009
	3536901	Pedranópolis	1012009	01-01-2009
	3537008	Pedregulho	1012009	01-01-2009
	3537107	Pedreira	1012009	01-01-2009
	3537156	Pedrinhas Paulista	1012009	01-01-2009
	3537206	Pedro de Toledo	1012009	01-01-2009
	3537305	Penápolis	1012009	01-01-2009
	3537404	Pereira Barreto	1012009	01-01-2009
	3537503	Pereiras	1012009	01-01-2009
	3537602	Peruíbe	1012009	01-01-2009
	3537701	Piacatu	1012009	01-01-2009
	3537800	Piedade	1012009	01-01-2009
	3537909	Pilar do Sul	1012009	01-01-2009
	3538006	Pindamonhangaba	1012009	01-01-2009
	3538105	Pindorama	1012009	01-01-2009
	3538204	Pinhalzinho	1012009	01-01-2009
	3538303	Piquerobi	1012009	01-01-2009
	3538501	Piquete	1012009	01-01-2009
	3538600	Piracaia	1012009	01-01-2009
	3538709	Piracicaba	1012009	01-01-2009
	3538808	Piraju	1012009	01-01-2009
	3538907	Pirajuí	1012009	01-01-2009
	3539004	Pirangi	1012009	01-01-2009
	3539103	Pirapora do Bom Jesus	1012009	01-01-2009
	3539202	Pirapozinho	1012009	01-01-2009
	3539301	Pirassununga	1012009	01-01-2009
	3539400	Piratininga	1012009	01-01-2009
	3539509	Pitangueiras	1012009	01-01-2009
	3539608	Planalto	1012009	01-01-2009
	3539707	Platina	1012009	01-01-2009
	3539806	Poá	1012009	01-01-2009
	3539905	Poloni	1012009	01-01-2009
	3540002	Pompéia	1012009	01-01-2009
	3540101	Pongaí	1012009	01-01-2009
	3540200	Pontal	1012009	01-01-2009
	3540259	Pontalinda	1012009	01-01-2009
	3540309	Pontes Gestal	1012009	01-01-2009
	3540408	Populina	1012009	01-01-2009
	3540507	Porangaba	1012009	01-01-2009
	3540606	Porto Feliz	1012009	01-01-2009
	3540705	Porto Ferreira	1012009	01-01-2009
	3540754	Potim	1012009	01-01-2009
	3540804	Potirendaba	1012009	01-01-2009
	3540853	Pracinha	1012009	01-01-2009
	3540903	Pradópolis	1012009	01-01-2009
	3541000	Praia Grande	1012009	01-01-2009
	3541059	Pratânia	1012009	01-01-2009
	3541109	Presidente Alves	1012009	01-01-2009
	3541208	Presidente Bernardes	1012009	01-01-2009
	3541307	Presidente Epitácio	1012009	01-01-2009
	3541406	Presidente Prudente	1012009	01-01-2009
	3541505	Presidente Venceslau	1012009	01-01-2009
	3541604	Promissão	1012009	01-01-2009
	3541653	Quadra	1012009	01-01-2009
	3541703	Quatá	1012009	01-01-2009
	3541802	Queiroz	1012009	01-01-2009
	3541901	Queluz	1012009	01-01-2009
	3542008	Quintana	1012009	01-01-2009
	3542107	Rafard	1012009	01-01-2009
	3542206	Rancharia	1012009	01-01-2009
	3542305	Redenção da Serra	1012009	01-01-2009
	3542404	Regente Feijó	1012009	01-01-2009
	3542503	Reginópolis	1012009	01-01-2009
	3542602	Registro	1012009	01-01-2009
	3542701	Restinga	1012009	01-01-2009
	3542800	Ribeira	1012009	01-01-2009
	3542909	Ribeirão Bonito	1012009	01-01-2009
	3543006	Ribeirão Branco	1012009	01-01-2009
	3543105	Ribeirão Corrente	1012009	01-01-2009
	3543204	Ribeirão do Sul	1012009	01-01-2009
	3543238	Ribeirão dos Índios	1012009	01-01-2009
	3543253	Ribeirão Grande	1012009	01-01-2009
	3543303	Ribeirão Pires	1012009	01-01-2009
	3543402	Ribeirão Preto	1012009	01-01-2009
	3543600	Rifaina	1012009	01-01-2009
	3543709	Rincão	1012009	01-01-2009
	3543808	Rinópolis	1012009	01-01-2009
	3543907	Rio Claro	1012009	01-01-2009
	3544004	Rio das Pedras	1012009	01-01-2009
	3544103	Rio Grande da Serra	1012009	01-01-2009
	3544202	Riolândia	1012009	01-01-2009
	3543501	Riversul	1012009	01-01-2009
	3544251	Rosana	1012009	01-01-2009
	3544301	Roseira	1012009	01-01-2009
	3544400	Rubiácea	1012009	01-01-2009
	3544509	Rubinéia	1012009	01-01-2009
	3544608	Sabino	1012009	01-01-2009
	3544707	Sagres	1012009	01-01-2009
	3544806	Sales	1012009	01-01-2009
	3544905	Sales Oliveira	1012009	01-01-2009
	3545001	Salesópolis	1012009	01-01-2009
	3545100	Salmourão	1012009	01-01-2009
	3545159	Saltinho	1012009	01-01-2009
	3545209	Salto	1012009	01-01-2009
	3545308	Salto de Pirapora	1012009	01-01-2009
	3545407	Salto Grande	1012009	01-01-2009
	3545506	Sandovalina	1012009	01-01-2009
	3545605	Santa Adélia	1012009	01-01-2009
	3545704	Santa Albertina	1012009	01-01-2009
	3545803	Santa Bárbara d'Oeste	1012009	01-01-2009
	3546009	Santa Branca	1012009	01-01-2009
	3546108	Santa Clara d'Oeste	1012009	01-01-2009
	3546207	Santa Cruz da Conceição	1012009	01-01-2009
	3546256	Santa Cruz da Esperança	1012009	01-01-2009
	3546306	Santa Cruz das Palmeiras	1012009	01-01-2009
	3546405	Santa Cruz do Rio Pardo	1012009	01-01-2009
	3546504	Santa Ernestina	1012009	01-01-2009
	3546603	Santa Fé do Sul	1012009	01-01-2009
	3546702	Santa Gertrudes	1012009	01-01-2009
	3546801	Santa Isabel	1012009	01-01-2009
	3546900	Santa Lúcia	1012009	01-01-2009
	3547007	Santa Maria da Serra	1012009	01-01-2009
	3547106	Santa Mercedes	1012009	01-01-2009
	3547502	Santa Rita do Passa Quatro	1012009	01-01-2009
	3547403	Santa Rita d'Oeste	1012009	01-01-2009
	3547601	Santa Rosa de Viterbo	1012009	01-01-2009
	3547650	Santa Salete	1012009	01-01-2009
	3547205	Santana da Ponte Pensa	1012009	01-01-2009
	3547304	Santana de Parnaíba	1012009	01-01-2009
	3547700	Santo Anastácio	1012009	01-01-2009
	3547809	Santo André	1012009	01-01-2009
	3547908	Santo Antônio da Alegria	1012009	01-01-2009
	3548005	Santo Antônio de Posse	1012009	01-01-2009
	3548054	Santo Antônio do Aracanguá	1012009	01-01-2009
	3548104	Santo Antônio do Jardim	1012009	01-01-2009
	3548203	Santo Antônio do Pinhal	1012009	01-01-2009
	3548302	Santo Expedito	1012009	01-01-2009
	3548401	Santópolis do Aguapeí	1012009	01-01-2009
	3548500	Santos	1012009	01-01-2009
	3548609	São Bento do Sapucaí	1012009	01-01-2009
	3548708	São Bernardo do Campo	1012009	01-01-2009
	3548807	São Caetano do Sul	1012009	01-01-2009
	3548906	São Carlos	1012009	01-01-2009
	3549003	São Francisco	1012009	01-01-2009
	3549102	São João da Boa Vista	1012009	01-01-2009
	3549201	São João das Duas Pontes	1012009	01-01-2009
	3549250	São João de Iracema	1012009	01-01-2009
	3549300	São João do Pau d'Alho	1012009	01-01-2009
	3549409	São Joaquim da Barra	1012009	01-01-2009
	3549508	São José da Bela Vista	1012009	01-01-2009
	3549607	São José do Barreiro	1012009	01-01-2009
	3549706	São José do Rio Pardo	1012009	01-01-2009
	3549805	São José do Rio Preto	1012009	01-01-2009
	3549904	São José dos Campos	1012009	01-01-2009
	3549953	São Lourenço da Serra	1012009	01-01-2009
	3550001	São Luís do Paraitinga	1012009	01-01-2009
	3550100	São Manuel	1012009	01-01-2009
	3550209	São Miguel Arcanjo	1012009	01-01-2009
	3550308	São Paulo	1012009	01-01-2009
	3550407	São Pedro	1012009	01-01-2009
	3550506	São Pedro do Turvo	1012009	01-01-2009
	3550605	São Roque	1012009	01-01-2009
	3550704	São Sebastião	1012009	01-01-2009
	3550803	São Sebastião da Grama	1012009	01-01-2009
	3550902	São Simão	1012009	01-01-2009
	3551009	São Vicente	1012009	01-01-2009
	3551108	Sarapuí	1012009	01-01-2009
	3551207	Sarutaiá	1012009	01-01-2009
	3551306	Sebastianópolis do Sul	1012009	01-01-2009
	3551405	Serra Azul	1012009	01-01-2009
	3551603	Serra Negra	1012009	01-01-2009
	3551504	Serrana	1012009	01-01-2009
	3551702	Sertãozinho	1012009	01-01-2009
	3551801	Sete Barras	1012009	01-01-2009
	3551900	Severínia	1012009	01-01-2009
	3552007	Silveiras	1012009	01-01-2009
	3552106	Socorro	1012009	01-01-2009
	3552205	Sorocaba	1012009	01-01-2009
	3552304	Sud Mennucci	1012009	01-01-2009
	3552403	Sumaré	1012009	01-01-2009
	3552551	Suzanápolis	1012009	01-01-2009
	3552502	Suzano	1012009	01-01-2009
	3552601	Tabapuã	1012009	01-01-2009
	3552700	Tabatinga	1012009	01-01-2009
	3552809	Taboão da Serra	1012009	01-01-2009
	3552908	Taciba	1012009	01-01-2009
	3553005	Taguaí	1012009	01-01-2009
	3553104	Taiaçu	1012009	01-01-2009
	3553203	Taiúva	1012009	01-01-2009
	3553302	Tambaú	1012009	01-01-2009
	3553401	Tanabi	1012009	01-01-2009
	3553500	Tapiraí	1012009	01-01-2009
	3553609	Tapiratiba	1012009	01-01-2009
	3553658	Taquaral	1012009	01-01-2009
	3553708	Taquaritinga	1012009	01-01-2009
	3553807	Taquarituba	1012009	01-01-2009
	3553856	Taquarivaí	1012009	01-01-2009
	3553906	Tarabai	1012009	01-01-2009
	3553955	Tarumã	1012009	01-01-2009
	3554003	Tatuí	1012009	01-01-2009
	3554102	Taubaté	1012009	01-01-2009
	3554201	Tejupá	1012009	01-01-2009
	3554300	Teodoro Sampaio	1012009	01-01-2009
	3554409	Terra Roxa	1012009	01-01-2009
	3554508	Tietê	1012009	01-01-2009
	3554607	Timburi	1012009	01-01-2009
	3554656	Torre de Pedra	1012009	01-01-2009
	3554706	Torrinha	1012009	01-01-2009
	3554755	Trabiju	1012009	01-01-2009
	3554805	Tremembé	1012009	01-01-2009
	3554904	Três Fronteiras	1012009	01-01-2009
	3554953	Tuiuti	1012009	01-01-2009
	3555000	Tupã	1012009	01-01-2009
	3555109	Tupi Paulista	1012009	01-01-2009
	3555208	Turiúba	1012009	01-01-2009
	3555307	Turmalina	1012009	01-01-2009
	3555356	Ubarana	1012009	01-01-2009
	3555406	Ubatuba	1012009	01-01-2009
	3555505	Ubirajara	1012009	01-01-2009
	3555604	Uchoa	1012009	01-01-2009
	3555703	União Paulista	1012009	01-01-2009
	3555802	Urânia	1012009	01-01-2009
	3555901	Uru	1012009	01-01-2009
	3556008	Urupês	1012009	01-01-2009
	3556107	Valentim Gentil	1012009	01-01-2009
	3556206	Valinhos	1012009	01-01-2009
	3556305	Valparaíso	1012009	01-01-2009
	3556354	Vargem	1012009	01-01-2009
	3556404	Vargem Grande do Sul	1012009	01-01-2009
	3556453	Vargem Grande Paulista	1012009	01-01-2009
	3556503	Várzea Paulista	1012009	01-01-2009
	3556602	Vera Cruz	1012009	01-01-2009
	3556701	Vinhedo	1012009	01-01-2009
	3556800	Viradouro	1012009	01-01-2009
	3556909	Vista Alegre do Alto	1012009	01-01-2009
	3556958	Vitória Brasil	1012009	01-01-2009
	3557006	Votorantim	1012009	01-01-2009
	3557105	Votuporanga	1012009	01-01-2009
	3557154	Zacarias	1012009	01-01-2009
	3100104	Abadia dos Dourados	1012009	01-01-2009
	3100203	Abaeté	1012009	01-01-2009
	3100302	Abre Campo	1012009	01-01-2009
	3100401	Acaiaca	1012009	01-01-2009
	3100500	Açucena	1012009	01-01-2009
	3100609	Água Boa	1012009	01-01-2009
	3100708	Água Comprida	1012009	01-01-2009
	3100807	Aguanil	1012009	01-01-2009
	3100906	Águas Formosas	1012009	01-01-2009
	3101003	Águas Vermelhas	1012009	01-01-2009
	3101102	Aimorés	1012009	01-01-2009
	3101201	Aiuruoca	1012009	01-01-2009
	3101300	Alagoa	1012009	01-01-2009
	3101409	Albertina	1012009	01-01-2009
	3101508	Além Paraíba	1012009	01-01-2009
	3101607	Alfenas	1012009	01-01-2009
	3101631	Alfredo Vasconcelos	1012009	01-01-2009
	3101706	Almenara	1012009	01-01-2009
	3101805	Alpercata	1012009	01-01-2009
	3101904	Alpinópolis	1012009	01-01-2009
	3102001	Alterosa	1012009	01-01-2009
	3102050	Alto Caparaó	1012009	01-01-2009
	3153509	Alto Jequitibá	1012009	01-01-2009
	3102100	Alto Rio Doce	1012009	01-01-2009
	3102209	Alvarenga	1012009	01-01-2009
	3102308	Alvinópolis	1012009	01-01-2009
	3102407	Alvorada de Minas	1012009	01-01-2009
	3102506	Amparo do Serra	1012009	01-01-2009
	3102605	Andradas	1012009	01-01-2009
	3102803	Andrelândia	1012009	01-01-2009
	3102852	Angelândia	1012009	01-01-2009
	3102902	Antônio Carlos	1012009	01-01-2009
	3103009	Antônio Dias	1012009	01-01-2009
	3103108	Antônio Prado de Minas	1012009	01-01-2009
	3103207	Araçaí	1012009	01-01-2009
	3103306	Aracitaba	1012009	01-01-2009
	3103405	Araçuaí	1012009	01-01-2009
	3103504	Araguari	1012009	01-01-2009
	3103603	Arantina	1012009	01-01-2009
	3103702	Araponga	1012009	01-01-2009
	3103751	Araporã	1012009	01-01-2009
	3103801	Arapuá	1012009	01-01-2009
	3103900	Araújos	1012009	01-01-2009
	3104007	Araxá	1012009	01-01-2009
	3104106	Arceburgo	1012009	01-01-2009
	3104205	Arcos	1012009	01-01-2009
	3104304	Areado	1012009	01-01-2009
	3104403	Argirita	1012009	01-01-2009
	3104452	Aricanduva	1012009	01-01-2009
	3104502	Arinos	1012009	01-01-2009
	3104601	Astolfo Dutra	1012009	01-01-2009
	3104700	Ataléia	1012009	01-01-2009
	3104809	Augusto de Lima	1012009	01-01-2009
	3104908	Baependi	1012009	01-01-2009
	3105004	Baldim	1012009	01-01-2009
	3105103	Bambuí	1012009	01-01-2009
	3105202	Bandeira	1012009	01-01-2009
	3105301	Bandeira do Sul	1012009	01-01-2009
	3105400	Barão de Cocais	1012009	01-01-2009
	3105509	Barão de Monte Alto	1012009	01-01-2009
	3105608	Barbacena	1012009	01-01-2009
	3105707	Barra Longa	1012009	01-01-2009
	3105905	Barroso	1012009	01-01-2009
	3106002	Bela Vista de Minas	1012009	01-01-2009
	3106101	Belmiro Braga	1012009	01-01-2009
	3106200	Belo Horizonte	1012009	01-01-2009
	3106309	Belo Oriente	1012009	01-01-2009
	3106408	Belo Vale	1012009	01-01-2009
	3106507	Berilo	1012009	01-01-2009
	3106655	Berizal	1012009	01-01-2009
	3106606	Bertópolis	1012009	01-01-2009
	3106705	Betim	1012009	01-01-2009
	3106804	Bias Fortes	1012009	01-01-2009
	3106903	Bicas	1012009	01-01-2009
	3107000	Biquinhas	1012009	01-01-2009
	3107109	Boa Esperança	1012009	01-01-2009
	3107208	Bocaina de Minas	1012009	01-01-2009
	3107307	Bocaiúva	1012009	01-01-2009
	3107406	Bom Despacho	1012009	01-01-2009
	3107505	Bom Jardim de Minas	1012009	01-01-2009
	3107604	Bom Jesus da Penha	1012009	01-01-2009
	3107703	Bom Jesus do Amparo	1012009	01-01-2009
	3107802	Bom Jesus do Galho	1012009	01-01-2009
	3107901	Bom Repouso	1012009	01-01-2009
	3108008	Bom Sucesso	1012009	01-01-2009
	3108107	Bonfim	1012009	01-01-2009
	3108206	Bonfinópolis de Minas	1012009	01-01-2009
	3108255	Bonito de Minas	1012009	01-01-2009
	3108305	Borda da Mata	1012009	01-01-2009
	3108404	Botelhos	1012009	01-01-2009
	3108503	Botumirim	1012009	01-01-2009
	3108701	Brás Pires	1012009	01-01-2009
	3108552	Brasilândia de Minas	1012009	01-01-2009
	3108602	Brasília de Minas	1012009	01-01-2009
	3108909	Brasópolis	1012009	01-01-2009
	3108800	Braúnas	1012009	01-01-2009
	3109006	Brumadinho	1012009	01-01-2009
	3109105	Bueno Brandão	1012009	01-01-2009
	3109204	Buenópolis	1012009	01-01-2009
	3109253	Bugre	1012009	01-01-2009
	3109303	Buritis	1012009	01-01-2009
	3109402	Buritizeiro	1012009	01-01-2009
	3109451	Cabeceira Grande	1012009	01-01-2009
	3109501	Cabo Verde	1012009	01-01-2009
	3109600	Cachoeira da Prata	1012009	01-01-2009
	3109709	Cachoeira de Minas	1012009	01-01-2009
	3102704	Cachoeira de Pajeú	1012009	01-01-2009
	3109808	Cachoeira Dourada	1012009	01-01-2009
	3109907	Caetanópolis	1012009	01-01-2009
	3110004	Caeté	1012009	01-01-2009
	3110103	Caiana	1012009	01-01-2009
	3110202	Cajuri	1012009	01-01-2009
	3110301	Caldas	1012009	01-01-2009
	3110400	Camacho	1012009	01-01-2009
	3110509	Camanducaia	1012009	01-01-2009
	3110608	Cambuí	1012009	01-01-2009
	3110707	Cambuquira	1012009	01-01-2009
	3110806	Campanário	1012009	01-01-2009
	3110905	Campanha	1012009	01-01-2009
	3111002	Campestre	1012009	01-01-2009
	3111101	Campina Verde	1012009	01-01-2009
	3111150	Campo Azul	1012009	01-01-2009
	3111200	Campo Belo	1012009	01-01-2009
	3111309	Campo do Meio	1012009	01-01-2009
	3111408	Campo Florido	1012009	01-01-2009
	3111507	Campos Altos	1012009	01-01-2009
	3111606	Campos Gerais	1012009	01-01-2009
	3111903	Cana Verde	1012009	01-01-2009
	3111705	Canaã	1012009	01-01-2009
	3111804	Canápolis	1012009	01-01-2009
	3112000	Candeias	1012009	01-01-2009
	3112059	Cantagalo	1012009	01-01-2009
	3112109	Caparaó	1012009	01-01-2009
	3112208	Capela Nova	1012009	01-01-2009
	3112307	Capelinha	1012009	01-01-2009
	3112406	Capetinga	1012009	01-01-2009
	3112505	Capim Branco	1012009	01-01-2009
	3112604	Capinópolis	1012009	01-01-2009
	3112653	Capitão Andrade	1012009	01-01-2009
	3112703	Capitão Enéas	1012009	01-01-2009
	3112802	Capitólio	1012009	01-01-2009
	3112901	Caputira	1012009	01-01-2009
	3113008	Caraí	1012009	01-01-2009
	3113107	Caranaíba	1012009	01-01-2009
	3113206	Carandaí	1012009	01-01-2009
	3113305	Carangola	1012009	01-01-2009
	3113404	Caratinga	1012009	01-01-2009
	3113503	Carbonita	1012009	01-01-2009
	3113602	Careaçu	1012009	01-01-2009
	3113701	Carlos Chagas	1012009	01-01-2009
	3113800	Carmésia	1012009	01-01-2009
	3113909	Carmo da Cachoeira	1012009	01-01-2009
	3114006	Carmo da Mata	1012009	01-01-2009
	3114105	Carmo de Minas	1012009	01-01-2009
	3114204	Carmo do Cajuru	1012009	01-01-2009
	3114303	Carmo do Paranaíba	1012009	01-01-2009
	3114402	Carmo do Rio Claro	1012009	01-01-2009
	3114501	Carmópolis de Minas	1012009	01-01-2009
	3114550	Carneirinho	1012009	01-01-2009
	3114600	Carrancas	1012009	01-01-2009
	3114709	Carvalhópolis	1012009	01-01-2009
	3114808	Carvalhos	1012009	01-01-2009
	3114907	Casa Grande	1012009	01-01-2009
	3115003	Cascalho Rico	1012009	01-01-2009
	3115102	Cássia	1012009	01-01-2009
	3115300	Cataguases	1012009	01-01-2009
	3115359	Catas Altas	1012009	01-01-2009
	3115409	Catas Altas da Noruega	1012009	01-01-2009
	3115458	Catuji	1012009	01-01-2009
	3115474	Catuti	1012009	01-01-2009
	3115508	Caxambu	1012009	01-01-2009
	3115607	Cedro do Abaeté	1012009	01-01-2009
	3115706	Central de Minas	1012009	01-01-2009
	3115805	Centralina	1012009	01-01-2009
	3115904	Chácara	1012009	01-01-2009
	3116001	Chalé	1012009	01-01-2009
	3116100	Chapada do Norte	1012009	01-01-2009
	3116159	Chapada Gaúcha	1012009	01-01-2009
	3116209	Chiador	1012009	01-01-2009
	3116308	Cipotânea	1012009	01-01-2009
	3116407	Claraval	1012009	01-01-2009
	3116506	Claro dos Poções	1012009	01-01-2009
	3116605	Cláudio	1012009	01-01-2009
	3116704	Coimbra	1012009	01-01-2009
	3116803	Coluna	1012009	01-01-2009
	3116902	Comendador Gomes	1012009	01-01-2009
	3117009	Comercinho	1012009	01-01-2009
	3117108	Conceição da Aparecida	1012009	01-01-2009
	3115201	Conceição da Barra de Minas	1012009	01-01-2009
	3117306	Conceição das Alagoas	1012009	01-01-2009
	3117207	Conceição das Pedras	1012009	01-01-2009
	3117405	Conceição de Ipanema	1012009	01-01-2009
	3117504	Conceição do Mato Dentro	1012009	01-01-2009
	3117603	Conceição do Pará	1012009	01-01-2009
