codigo,unidade,data_publicacao,descricao_unidade,id
71081100,KG,2016-01-01,Quilograma,
71081210,KG,2016-01-01,Quilograma,
71081290,KG,2016-01-01,Quilograma,
71081310,KG,2016-01-01,Quilograma,
71081390,KG,2016-01-01,Quilograma,
71082000,KG,2016-01-01,Quilograma,
71090000,KG,2016-01-01,Quilograma,
71101100,KG,2016-01-01,Quilograma,
71101910,KG,2016-01-01,Quilograma,
71101990,KG,2016-01-01,Quilograma,
71102100,KG,2016-01-01,Quilograma,
71102900,KG,2016-01-01,Quilograma,
71103100,KG,2016-01-01,Quilograma,
71103900,KG,2016-01-01,Quilograma,
71104100,KG,2016-01-01,Quilograma,
71104900,KG,2016-01-01,Quilograma,
71110000,KG,2016-01-01,Quilograma,
71123010,KG,2016-01-01,Quilograma,
71123020,KG,2016-01-01,Quilograma,
71123090,KG,2016-01-01,Quilograma,
71129100,KG,2016-01-01,Quilograma,
71129200,KG,2016-01-01,Quilograma,
71129900,KG,2016-01-01,Quilograma,
71131100,KG,2016-01-01,Quilograma,
71131900,KG,2016-01-01,Quilograma,
71132000,KG,2016-01-01,Quilograma,
71141100,KG,2016-01-01,Quilograma,
71141900,KG,2016-01-01,Quilograma,
71142000,KG,2016-01-01,Quilograma,
71151000,KG,2016-01-01,Quilograma,
71159000,KG,2016-01-01,Quilograma,
71161000,KG,2016-01-01,Quilograma,
71162010,KG,2016-01-01,Quilograma,
71162020,KG,2016-01-01,Quilograma,
71162090,KG,2016-01-01,Quilograma,
71171100,KG,2016-01-01,Quilograma,
71171900,KG,2016-01-01,Quilograma,
71179000,KG,2016-01-01,Quilograma,
71181010,KG,2016-01-01,Quilograma,
71181090,KG,2016-01-01,Quilograma,
71189000,KG,2016-01-01,Quilograma,
72011000,KG,2016-01-01,Quilograma,
72012000,KG,2016-01-01,Quilograma,
72015000,KG,2016-01-01,Quilograma,
72021100,KG,2016-01-01,Quilograma,
72021900,KG,2016-01-01,Quilograma,
72022100,KG,2016-01-01,Quilograma,
72022900,KG,2016-01-01,Quilograma,
72023000,KG,2016-01-01,Quilograma,
72024100,KG,2016-01-01,Quilograma,
72024900,KG,2016-01-01,Quilograma,
72025000,KG,2016-01-01,Quilograma,
72026000,KG,2016-01-01,Quilograma,
72027000,KG,2016-01-01,Quilograma,
72028000,KG,2016-01-01,Quilograma,
72029100,KG,2016-01-01,Quilograma,
72029200,KG,2016-01-01,Quilograma,
72029300,KG,2016-01-01,Quilograma,
72029910,KG,2016-01-01,Quilograma,
72029990,KG,2016-01-01,Quilograma,
72031000,KG,2016-01-01,Quilograma,
72039000,KG,2016-01-01,Quilograma,
72041000,KG,2016-01-01,Quilograma,
72042100,KG,2016-01-01,Quilograma,
72042900,KG,2016-01-01,Quilograma,
72043000,KG,2016-01-01,Quilograma,
72044100,KG,2016-01-01,Quilograma,
72044900,KG,2016-01-01,Quilograma,
72045000,KG,2016-01-01,Quilograma,
72051000,KG,2016-01-01,Quilograma,
72052100,KG,2016-01-01,Quilograma,
72052910,KG,2016-01-01,Quilograma,
72052920,KG,2016-01-01,Quilograma,
72052990,KG,2016-01-01,Quilograma,
72061000,KG,2016-01-01,Quilograma,
72069000,KG,2016-01-01,Quilograma,
72071110,KG,2016-01-01,Quilograma,
72071190,KG,2016-01-01,Quilograma,
72071200,KG,2016-01-01,Quilograma,
72071900,KG,2016-01-01,Quilograma,
72072000,KG,2016-01-01,Quilograma,
72081000,KG,2016-01-01,Quilograma,
72082500,KG,2016-01-01,Quilograma,
72082610,KG,2016-01-01,Quilograma,
72082690,KG,2016-01-01,Quilograma,
72082710,KG,2016-01-01,Quilograma,
72082790,KG,2016-01-01,Quilograma,
72083610,KG,2016-01-01,Quilograma,
72083690,KG,2016-01-01,Quilograma,
72083700,KG,2016-01-01,Quilograma,
72083810,KG,2016-01-01,Quilograma,
72083890,KG,2016-01-01,Quilograma,
72083910,KG,2016-01-01,Quilograma,
72083990,KG,2016-01-01,Quilograma,
72084000,KG,2016-01-01,Quilograma,
72085100,KG,2016-01-01,Quilograma,
72085200,KG,2016-01-01,Quilograma,
72085300,KG,2016-01-01,Quilograma,
72085400,KG,2016-01-01,Quilograma,
72089000,KG,2016-01-01,Quilograma,
72091500,KG,2016-01-01,Quilograma,
72091600,KG,2016-01-01,Quilograma,
72091700,KG,2016-01-01,Quilograma,
72091800,KG,2016-01-01,Quilograma,
72092500,KG,2016-01-01,Quilograma,
72092600,KG,2016-01-01,Quilograma,
72092700,KG,2016-01-01,Quilograma,
72092800,KG,2016-01-01,Quilograma,
72099000,KG,2016-01-01,Quilograma,
72101100,KG,2016-01-01,Quilograma,
72101200,KG,2016-01-01,Quilograma,
72102000,KG,2016-01-01,Quilograma,
72103010,KG,2016-01-01,Quilograma,
72103090,KG,2016-01-01,Quilograma,
72104110,KG,2016-01-01,Quilograma,
72104190,KG,2016-01-01,Quilograma,
72104910,KG,2016-01-01,Quilograma,
72104990,KG,2016-01-01,Quilograma,
72105000,KG,2016-01-01,Quilograma,
72106100,KG,2016-01-01,Quilograma,
72106911,KG,2016-01-01,Quilograma,
72106919,KG,2016-01-01,Quilograma,
72106990,KG,2016-01-01,Quilograma,
72107010,KG,2016-01-01,Quilograma,
72107020,KG,2016-01-01,Quilograma,
72109000,KG,2016-01-01,Quilograma,
72111300,KG,2016-01-01,Quilograma,
72111400,KG,2016-01-01,Quilograma,
72111900,KG,2016-01-01,Quilograma,
72112300,KG,2016-01-01,Quilograma,
72112910,KG,2016-01-01,Quilograma,
72112920,KG,2016-01-01,Quilograma,
72119010,KG,2016-01-01,Quilograma,
72119090,KG,2016-01-01,Quilograma,
72121000,KG,2016-01-01,Quilograma,
72122010,KG,2016-01-01,Quilograma,
72122090,KG,2016-01-01,Quilograma,
72123000,KG,2016-01-01,Quilograma,
72124010,KG,2016-01-01,Quilograma,
72124021,KG,2016-01-01,Quilograma,
72124029,KG,2016-01-01,Quilograma,
72125010,KG,2016-01-01,Quilograma,
72125090,KG,2016-01-01,Quilograma,
72126000,KG,2016-01-01,Quilograma,
72131000,KG,2016-01-01,Quilograma,
72132000,KG,2016-01-01,Quilograma,
72139110,KG,2016-01-01,Quilograma,
72139190,KG,2016-01-01,Quilograma,
72139910,KG,2016-01-01,Quilograma,
72139990,KG,2016-01-01,Quilograma,
72141010,KG,2016-01-01,Quilograma,
72141090,KG,2016-01-01,Quilograma,
72142000,KG,2016-01-01,Quilograma,
72143000,KG,2016-01-01,Quilograma,
72149100,KG,2016-01-01,Quilograma,
72149910,KG,2016-01-01,Quilograma,
72149990,KG,2016-01-01,Quilograma,
72151000,KG,2016-01-01,Quilograma,
72155000,KG,2016-01-01,Quilograma,
72159010,KG,2016-01-01,Quilograma,
72159090,KG,2016-01-01,Quilograma,
72161000,KG,2016-01-01,Quilograma,
72162100,KG,2016-01-01,Quilograma,
72162200,KG,2016-01-01,Quilograma,
72163100,KG,2016-01-01,Quilograma,
72163200,KG,2016-01-01,Quilograma,
72163300,KG,2016-01-01,Quilograma,
72164010,KG,2016-01-01,Quilograma,
72164090,KG,2016-01-01,Quilograma,
72165000,KG,2016-01-01,Quilograma,
72166110,KG,2016-01-01,Quilograma,
72166190,KG,2016-01-01,Quilograma,
72166910,KG,2016-01-01,Quilograma,
72166990,KG,2016-01-01,Quilograma,
72169100,KG,2016-01-01,Quilograma,
72169900,KG,2016-01-01,Quilograma,
72171011,KG,2016-01-01,Quilograma,
72171019,KG,2016-01-01,Quilograma,
72171090,KG,2016-01-01,Quilograma,
72172010,KG,2016-01-01,Quilograma,
72172090,KG,2016-01-01,Quilograma,
72173010,KG,2016-01-01,Quilograma,
72173090,KG,2016-01-01,Quilograma,
72179000,KG,2016-01-01,Quilograma,
72181000,KG,2016-01-01,Quilograma,
72189100,KG,2016-01-01,Quilograma,
72189900,KG,2016-01-01,Quilograma,
72191100,KG,2016-01-01,Quilograma,
72191200,KG,2016-01-01,Quilograma,
72191300,KG,2016-01-01,Quilograma,
72191400,KG,2016-01-01,Quilograma,
72192100,KG,2016-01-01,Quilograma,
72192200,KG,2016-01-01,Quilograma,
72192300,KG,2016-01-01,Quilograma,
72192400,KG,2016-01-01,Quilograma,
72193100,KG,2016-01-01,Quilograma,
72193200,KG,2016-01-01,Quilograma,
72193300,KG,2016-01-01,Quilograma,
72193400,KG,2016-01-01,Quilograma,
72193500,KG,2016-01-01,Quilograma,
72199010,KG,2016-01-01,Quilograma,
72199090,KG,2016-01-01,Quilograma,
72201100,KG,2016-01-01,Quilograma,
72201210,KG,2016-01-01,Quilograma,
72201220,KG,2016-01-01,Quilograma,
72201290,KG,2016-01-01,Quilograma,
72202010,KG,2016-01-01,Quilograma,
72202090,KG,2016-01-01,Quilograma,
72209000,KG,2016-01-01,Quilograma,
72210000,KG,2016-01-01,Quilograma,
72221100,KG,2016-01-01,Quilograma,
72221910,KG,2016-01-01,Quilograma,
72221990,KG,2016-01-01,Quilograma,
72222000,KG,2016-01-01,Quilograma,
72223000,KG,2016-01-01,Quilograma,
72224010,KG,2016-01-01,Quilograma,
72224090,KG,2016-01-01,Quilograma,
72230000,KG,2016-01-01,Quilograma,
72241000,KG,2016-01-01,Quilograma,
72249000,KG,2016-01-01,Quilograma,
72251100,KG,2016-01-01,Quilograma,
72251900,KG,2016-01-01,Quilograma,
72253000,KG,2016-01-01,Quilograma,
72254010,KG,2016-01-01,Quilograma,
72254020,KG,2016-01-01,Quilograma,
72254090,KG,2016-01-01,Quilograma,
72255010,KG,2016-01-01,Quilograma,
72255090,KG,2016-01-01,Quilograma,
72259100,KG,2016-01-01,Quilograma,
72259200,KG,2016-01-01,Quilograma,
72259910,KG,2016-01-01,Quilograma,
72259990,KG,2016-01-01,Quilograma,
72261100,KG,2016-01-01,Quilograma,
72261900,KG,2016-01-01,Quilograma,
72262010,KG,2016-01-01,Quilograma,
72262090,KG,2016-01-01,Quilograma,
72269100,KG,2016-01-01,Quilograma,
72269200,KG,2016-01-01,Quilograma,
72269900,KG,2016-01-01,Quilograma,
72271000,KG,2016-01-01,Quilograma,
72272000,KG,2016-01-01,Quilograma,
72279000,KG,2016-01-01,Quilograma,
72281010,KG,2016-01-01,Quilograma,
72281090,KG,2016-01-01,Quilograma,
72282000,KG,2016-01-01,Quilograma,
72283000,KG,2016-01-01,Quilograma,
72284000,KG,2016-01-01,Quilograma,
72285000,KG,2016-01-01,Quilograma,
72286000,KG,2016-01-01,Quilograma,
72287000,KG,2016-01-01,Quilograma,
72288000,KG,2016-01-01,Quilograma,
72292000,KG,2016-01-01,Quilograma,
72299000,KG,2016-01-01,Quilograma,
73011000,KG,2016-01-01,Quilograma,
73012000,KG,2016-01-01,Quilograma,
73021010,KG,2016-01-01,Quilograma,
73021090,KG,2016-01-01,Quilograma,
73023000,KG,2016-01-01,Quilograma,
73024000,KG,2016-01-01,Quilograma,
73029000,KG,2016-01-01,Quilograma,
73030000,KG,2016-01-01,Quilograma,
73041100,KG,2016-01-01,Quilograma,
73041900,KG,2016-01-01,Quilograma,
73042200,KG,2016-01-01,Quilograma,
73042310,KG,2016-01-01,Quilograma,
73042390,KG,2016-01-01,Quilograma,
73042400,KG,2016-01-01,Quilograma,
73042910,KG,2016-01-01,Quilograma,
73042931,KG,2016-01-01,Quilograma,
73042939,KG,2016-01-01,Quilograma,
73042990,KG,2016-01-01,Quilograma,
73043110,KG,2016-01-01,Quilograma,
73043190,KG,2016-01-01,Quilograma,
73043910,KG,2016-01-01,Quilograma,
73043920,KG,2016-01-01,Quilograma,
73043990,KG,2016-01-01,Quilograma,
73044110,KG,2016-01-01,Quilograma,
73044190,KG,2016-01-01,Quilograma,
73044900,KG,2016-01-01,Quilograma,
73045111,KG,2016-01-01,Quilograma,
73045119,KG,2016-01-01,Quilograma,
73045190,KG,2016-01-01,Quilograma,
73045910,KG,01-07-2017,Quilograma,
73045990,KG,2016-01-01,Quilograma,
73049011,KG,2016-01-01,Quilograma,
73049019,KG,2016-01-01,Quilograma,
73049090,KG,2016-01-01,Quilograma,
73051100,KG,2016-01-01,Quilograma,
73051200,KG,2016-01-01,Quilograma,
73051900,KG,2016-01-01,Quilograma,
73052000,KG,2016-01-01,Quilograma,
73053100,KG,2016-01-01,Quilograma,
73053900,KG,2016-01-01,Quilograma,
73059000,KG,2016-01-01,Quilograma,
73061100,KG,2016-01-01,Quilograma,
73061900,KG,2016-01-01,Quilograma,
73062100,KG,2016-01-01,Quilograma,
73062900,KG,2016-01-01,Quilograma,
73063000,KG,2016-01-01,Quilograma,
73064000,KG,2016-01-01,Quilograma,
73065000,KG,2016-01-01,Quilograma,
73066100,KG,2016-01-01,Quilograma,
73066900,KG,2016-01-01,Quilograma,
73069010,KG,2016-01-01,Quilograma,
73069020,KG,2016-01-01,Quilograma,
73069090,KG,2016-01-01,Quilograma,
73071100,KG,2016-01-01,Quilograma,
73071910,KG,2016-01-01,Quilograma,
73071920,KG,2016-01-01,Quilograma,
73071990,KG,2016-01-01,Quilograma,
73072100,KG,2016-01-01,Quilograma,
73072200,KG,2016-01-01,Quilograma,
73072300,KG,2016-01-01,Quilograma,
73072900,KG,2016-01-01,Quilograma,
73079100,KG,2016-01-01,Quilograma,
73079200,KG,2016-01-01,Quilograma,
73079300,KG,2016-01-01,Quilograma,
73079900,KG,2016-01-01,Quilograma,
73081000,KG,2016-01-01,Quilograma,
73082000,KG,2016-01-01,Quilograma,
73083000,KG,2016-01-01,Quilograma,
73084000,KG,2016-01-01,Quilograma,
73089010,KG,2016-01-01,Quilograma,
73089090,KG,2016-01-01,Quilograma,
73090010,KG,2016-01-01,Quilograma,
73090020,KG,2016-01-01,Quilograma,
73090090,KG,2016-01-01,Quilograma,
73101010,KG,2016-01-01,Quilograma,
73101090,KG,2016-01-01,Quilograma,
73102110,KG,2016-01-01,Quilograma,
73102190,KG,2016-01-01,Quilograma,
73102910,KG,2016-01-01,Quilograma,
73102920,KG,2016-01-01,Quilograma,
73102990,KG,2016-01-01,Quilograma,
73110000,KG,2016-01-01,Quilograma,
73121010,KG,2016-01-01,Quilograma,
73121090,KG,2016-01-01,Quilograma,
73129000,KG,2016-01-01,Quilograma,
73130000,KG,2016-01-01,Quilograma,
73141200,KG,2016-01-01,Quilograma,
73141400,KG,2016-01-01,Quilograma,
73141900,KG,2016-01-01,Quilograma,
73142000,KG,2016-01-01,Quilograma,
73143100,KG,2016-01-01,Quilograma,
73143900,KG,2016-01-01,Quilograma,
73144100,KG,2016-01-01,Quilograma,
73144200,KG,2016-01-01,Quilograma,
73144900,KG,2016-01-01,Quilograma,
73145000,KG,2016-01-01,Quilograma,
73151100,KG,2016-01-01,Quilograma,
73151210,KG,2016-01-01,Quilograma,
73151290,KG,2016-01-01,Quilograma,
73151900,KG,2016-01-01,Quilograma,
73152000,KG,2016-01-01,Quilograma,
73158100,KG,2016-01-01,Quilograma,
73158200,KG,2016-01-01,Quilograma,
73158900,KG,2016-01-01,Quilograma,
73159000,KG,2016-01-01,Quilograma,
73160000,KG,2016-01-01,Quilograma,
73170010,KG,2016-01-01,Quilograma,
73170020,KG,2016-01-01,Quilograma,
73170030,KG,2016-01-01,Quilograma,
73170090,KG,2016-01-01,Quilograma,
73181100,KG,2016-01-01,Quilograma,
73181200,KG,2016-01-01,Quilograma,
73181300,KG,2016-01-01,Quilograma,
73181400,KG,2016-01-01,Quilograma,
73181500,KG,2016-01-01,Quilograma,
73181600,KG,2016-01-01,Quilograma,
73181900,KG,2016-01-01,Quilograma,
73182100,KG,2016-01-01,Quilograma,
73182200,KG,2016-01-01,Quilograma,
73182300,KG,2016-01-01,Quilograma,
73182400,KG,2016-01-01,Quilograma,
73182900,KG,2016-01-01,Quilograma,
73194000,KG,2016-01-01,Quilograma,
73199000,KG,2016-01-01,Quilograma,
73201000,KG,2016-01-01,Quilograma,
73202010,KG,2016-01-01,Quilograma,
73202090,KG,2016-01-01,Quilograma,
73209000,KG,2016-01-01,Quilograma,
73211100,UN,2016-01-01,Unidade,
73211200,UN,2016-01-01,Unidade,
73211900,UN,2016-01-01,Unidade,
73218100,UN,2016-01-01,Unidade,
73218200,UN,2016-01-01,Unidade,
73218900,UN,2016-01-01,Unidade,
73219000,KG,2016-01-01,Quilograma,
73221100,KG,2016-01-01,Quilograma,
73221900,KG,2016-01-01,Quilograma,
73229010,KG,2016-01-01,Quilograma,
73229090,KG,2016-01-01,Quilograma,
73231000,KG,2016-01-01,Quilograma,
73239100,KG,2016-01-01,Quilograma,
73239200,KG,2016-01-01,Quilograma,
73239300,KG,2016-01-01,Quilograma,
73239400,KG,2016-01-01,Quilograma,
73239900,KG,2016-01-01,Quilograma,
73241000,KG,2016-01-01,Quilograma,
73242100,KG,2016-01-01,Quilograma,
73242900,KG,2016-01-01,Quilograma,
73249000,KG,2016-01-01,Quilograma,
73251000,KG,2016-01-01,Quilograma,
73259100,KG,2016-01-01,Quilograma,
73259910,KG,2016-01-01,Quilograma,
73259990,KG,2016-01-01,Quilograma,
73261100,KG,2016-01-01,Quilograma,
73261900,KG,2016-01-01,Quilograma,
73262000,KG,2016-01-01,Quilograma,
73269010,KG,2016-01-01,Quilograma,
73269090,KG,2016-01-01,Quilograma,
74010000,KG,2016-01-01,Quilograma,
74020000,KG,2016-01-01,Quilograma,
74031100,TON,2016-01-01,Tonel Metr Liquida,
74031200,TON,2016-01-01,Tonel Metr Liquida,
74031300,TON,2016-01-01,Tonel Metr Liquida,
74031900,TON,2016-01-01,Tonel Metr Liquida,
74032100,KG,2016-01-01,Quilograma,
74032200,KG,2016-01-01,Quilograma,
74032900,KG,2016-01-01,Quilograma,
74040000,KG,2016-01-01,Quilograma,
74050000,KG,2016-01-01,Quilograma,
74061000,KG,2016-01-01,Quilograma,
74062000,KG,2016-01-01,Quilograma,
74071010,KG,2016-01-01,Quilograma,
74071021,KG,2016-01-01,Quilograma,
74071029,KG,2016-01-01,Quilograma,
74072110,KG,2016-01-01,Quilograma,
74072120,KG,2016-01-01,Quilograma,
74072910,KG,2016-01-01,Quilograma,
74072921,KG,2016-01-01,Quilograma,
74072929,KG,2016-01-01,Quilograma,
74081100,KG,2016-01-01,Quilograma,
74081900,KG,2016-01-01,Quilograma,
74082100,KG,2016-01-01,Quilograma,
74082200,KG,2016-01-01,Quilograma,
74082911,KG,2016-01-01,Quilograma,
74082919,KG,2016-01-01,Quilograma,
74082990,KG,2016-01-01,Quilograma,
74091100,KG,2016-01-01,Quilograma,
74091900,KG,2016-01-01,Quilograma,
74092100,KG,2016-01-01,Quilograma,
74092900,KG,2016-01-01,Quilograma,
74093111,KG,2016-01-01,Quilograma,
74093119,KG,2016-01-01,Quilograma,
74093190,KG,2016-01-01,Quilograma,
74093900,KG,2016-01-01,Quilograma,
74094010,KG,2016-01-01,Quilograma,
74094090,KG,2016-01-01,Quilograma,
74099000,KG,2016-01-01,Quilograma,
74101112,KG,2016-01-01,Quilograma,
74101113,KG,2016-01-01,Quilograma,
74101119,KG,2016-01-01,Quilograma,
74101190,KG,2016-01-01,Quilograma,
74101200,KG,2016-01-01,Quilograma,
74102110,KG,2016-01-01,Quilograma,
74102120,KG,2016-01-01,Quilograma,
74102130,KG,2016-01-01,Quilograma,
74102190,KG,2016-01-01,Quilograma,
74102200,KG,2016-01-01,Quilograma,
74111010,KG,2016-01-01,Quilograma,
74111090,KG,2016-01-01,Quilograma,
74112110,KG,2016-01-01,Quilograma,
74112190,KG,2016-01-01,Quilograma,
74112210,KG,2016-01-01,Quilograma,
74112290,KG,2016-01-01,Quilograma,
74112910,KG,2016-01-01,Quilograma,
74112990,KG,2016-01-01,Quilograma,
74121000,KG,2016-01-01,Quilograma,
74122000,KG,2016-01-01,Quilograma,
74130000,KG,2016-01-01,Quilograma,
74151000,KG,2016-01-01,Quilograma,
74152100,KG,2016-01-01,Quilograma,
74152900,KG,2016-01-01,Quilograma,
74153300,KG,2016-01-01,Quilograma,
74153900,KG,2016-01-01,Quilograma,
74181000,KG,2016-01-01,Quilograma,
74182000,KG,2016-01-01,Quilograma,
74191000,KG,2016-01-01,Quilograma,
74199100,KG,2016-01-01,Quilograma,
74199910,KG,2016-01-01,Quilograma,
74199920,KG,2016-01-01,Quilograma,
74199930,KG,2016-01-01,Quilograma,
74199990,KG,2016-01-01,Quilograma,
75011000,KG,2016-01-01,Quilograma,
75012000,KG,2016-01-01,Quilograma,
75021010,TON,2016-01-01,Tonel Metr Liquida,
75021090,TON,2016-01-01,Tonel Metr Liquida,
75022000,KG,2016-01-01,Quilograma,
75030000,KG,2016-01-01,Quilograma,
75040010,KG,2016-01-01,Quilograma,
75040090,KG,2016-01-01,Quilograma,
75051110,KG,2016-01-01,Quilograma,
75051121,KG,2016-01-01,Quilograma,
75051129,KG,2016-01-01,Quilograma,
75051210,KG,2016-01-01,Quilograma,
75051221,KG,2016-01-01,Quilograma,
75051229,KG,2016-01-01,Quilograma,
75052100,KG,2016-01-01,Quilograma,
75052200,KG,2016-01-01,Quilograma,
75061000,KG,2016-01-01,Quilograma,
75062000,KG,2016-01-01,Quilograma,
75071100,KG,2016-01-01,Quilograma,
75071200,KG,2016-01-01,Quilograma,
75072000,KG,2016-01-01,Quilograma,
75081000,KG,2016-01-01,Quilograma,
75089010,KG,2016-01-01,Quilograma,
75089090,KG,2016-01-01,Quilograma,
76011000,TON,2016-01-01,Tonel Metr Liquida,
76012000,KG,2016-01-01,Quilograma,
76020000,KG,2016-01-01,Quilograma,
76031000,KG,2016-01-01,Quilograma,
76032000,KG,2016-01-01,Quilograma,
76041010,KG,2016-01-01,Quilograma,
76041021,KG,2016-01-01,Quilograma,
76041029,KG,2016-01-01,Quilograma,
76042100,KG,2016-01-01,Quilograma,
76042911,KG,2016-01-01,Quilograma,
76042919,KG,2016-01-01,Quilograma,
76042920,KG,2016-01-01,Quilograma,
76051110,KG,2016-01-01,Quilograma,
76051190,KG,2016-01-01,Quilograma,
76051910,KG,2016-01-01,Quilograma,
76051990,KG,2016-01-01,Quilograma,
76052110,KG,2016-01-01,Quilograma,
76052190,KG,2016-01-01,Quilograma,
76052910,KG,2016-01-01,Quilograma,
76052990,KG,2016-01-01,Quilograma,
76061110,KG,2016-01-01,Quilograma,
76061190,KG,2016-01-01,Quilograma,
76061210,KG,2016-01-01,Quilograma,
76061220,KG,2016-01-01,Quilograma,
76061290,KG,2016-01-01,Quilograma,
76069100,KG,2016-01-01,Quilograma,
76069200,KG,2016-01-01,Quilograma,
76071110,KG,2016-01-01,Quilograma,
76071190,KG,2016-01-01,Quilograma,
76071910,KG,2016-01-01,Quilograma,
76071990,KG,2016-01-01,Quilograma,
76072000,KG,2016-01-01,Quilograma,
76081000,KG,2016-01-01,Quilograma,
76082010,KG,2016-01-01,Quilograma,
76082090,KG,2016-01-01,Quilograma,
76090000,KG,2016-01-01,Quilograma,
76101000,KG,2016-01-01,Quilograma,
76109000,KG,2016-01-01,Quilograma,
76110000,KG,2016-01-01,Quilograma,
76121000,KG,2016-01-01,Quilograma,
76129011,KG,2016-01-01,Quilograma,
76129012,KG,2016-01-01,Quilograma,
76129019,KG,2016-01-01,Quilograma,
76129090,KG,2016-01-01,Quilograma,
76130000,KG,2016-01-01,Quilograma,
76141010,KG,2016-01-01,Quilograma,
76141090,KG,2016-01-01,Quilograma,
76149010,KG,2016-01-01,Quilograma,
76149090,KG,2016-01-01,Quilograma,
76151000,KG,2016-01-01,Quilograma,
76152000,KG,2016-01-01,Quilograma,
76161000,KG,2016-01-01,Quilograma,
76169100,KG,2016-01-01,Quilograma,
76169900,KG,2016-01-01,Quilograma,
78011011,TON,2016-01-01,Tonel Metr Liquida,
78011019,TON,2016-01-01,Tonel Metr Liquida,
78011090,TON,2016-01-01,Tonel Metr Liquida,
78019100,TON,2016-01-01,Tonel Metr Liquida,
78019900,TON,2016-01-01,Tonel Metr Liquida,
78020000,KG,2016-01-01,Quilograma,
78041100,KG,2016-01-01,Quilograma,
78041900,KG,2016-01-01,Quilograma,
78042000,KG,2016-01-01,Quilograma,
78060010,KG,2016-01-01,Quilograma,
78060020,KG,2016-01-01,Quilograma,
78060090,KG,2016-01-01,Quilograma,
79011111,TON,2016-01-01,Tonel Metr Liquida,
79011119,TON,2016-01-01,Tonel Metr Liquida,
79011191,TON,2016-01-01,Tonel Metr Liquida,
79011199,TON,2016-01-01,Tonel Metr Liquida,
79011210,TON,2016-01-01,Tonel Metr Liquida,
79011290,TON,2016-01-01,Tonel Metr Liquida,
79012010,TON,2016-01-01,Tonel Metr Liquida,
79012090,TON,2016-01-01,Tonel Metr Liquida,
79020000,KG,2016-01-01,Quilograma,
79031000,KG,2016-01-01,Quilograma,
79039000,KG,2016-01-01,Quilograma,
79040000,KG,2016-01-01,Quilograma,
79050000,KG,2016-01-01,Quilograma,
79070010,KG,2016-01-01,Quilograma,
79070090,KG,2016-01-01,Quilograma,
80011000,TON,2016-01-01,Tonel Metr Liquida,
80012000,KG,2016-01-01,Quilograma,
80020000,KG,2016-01-01,Quilograma,
80030000,KG,2016-01-01,Quilograma,
80070010,KG,2016-01-01,Quilograma,
80070020,KG,2016-01-01,Quilograma,
80070030,KG,2016-01-01,Quilograma,
80070090,KG,2016-01-01,Quilograma,
81011000,KG,2016-01-01,Quilograma,
81019400,KG,2016-01-01,Quilograma,
81019600,KG,2016-01-01,Quilograma,
81019700,KG,2016-01-01,Quilograma,
81019910,KG,2016-01-01,Quilograma,
81019990,KG,2016-01-01,Quilograma,
81021000,KG,2016-01-01,Quilograma,
81029400,KG,2016-01-01,Quilograma,
81029500,KG,2016-01-01,Quilograma,
81029600,KG,2016-01-01,Quilograma,
81029700,KG,2016-01-01,Quilograma,
81029900,KG,2016-01-01,Quilograma,
81032000,KG,2016-01-01,Quilograma,
81033000,KG,2016-01-01,Quilograma,
81039000,KG,2016-01-01,Quilograma,
81041100,KG,2016-01-01,Quilograma,
81041900,KG,2016-01-01,Quilograma,
81042000,KG,2016-01-01,Quilograma,
81043000,KG,2016-01-01,Quilograma,
81049000,KG,2016-01-01,Quilograma,
81052010,KG,2016-01-01,Quilograma,
81052021,KG,2016-01-01,Quilograma,
81052029,KG,2016-01-01,Quilograma,
81052090,KG,2016-01-01,Quilograma,
81053000,KG,2016-01-01,Quilograma,
81059010,KG,2016-01-01,Quilograma,
81059090,KG,2016-01-01,Quilograma,
81060010,KG,2016-01-01,Quilograma,
81060090,KG,2016-01-01,Quilograma,
81072010,KG,2016-01-01,Quilograma,
81072020,KG,2016-01-01,Quilograma,
81073000,KG,2016-01-01,Quilograma,
81079000,KG,2016-01-01,Quilograma,
81082000,KG,2016-01-01,Quilograma,
81083000,KG,2016-01-01,Quilograma,
81089000,KG,2016-01-01,Quilograma,
81092000,KG,2016-01-01,Quilograma,
81093000,KG,2016-01-01,Quilograma,
81099000,KG,2016-01-01,Quilograma,
81101010,KG,2016-01-01,Quilograma,
81101020,KG,2016-01-01,Quilograma,
81102000,KG,2016-01-01,Quilograma,
81109000,KG,2016-01-01,Quilograma,
81110010,KG,2016-01-01,Quilograma,
81110020,KG,2016-01-01,Quilograma,
81110090,KG,2016-01-01,Quilograma,
81121200,KG,2016-01-01,Quilograma,
81121300,KG,2016-01-01,Quilograma,
81121900,KG,2016-01-01,Quilograma,
81122110,KG,2016-01-01,Quilograma,
81122120,KG,2016-01-01,Quilograma,
81122200,KG,2016-01-01,Quilograma,
81122900,KG,2016-01-01,Quilograma,
81125100,KG,2016-01-01,Quilograma,
81125200,KG,2016-01-01,Quilograma,
81125900,KG,2016-01-01,Quilograma,
81129200,KG,2016-01-01,Quilograma,
81129900,KG,2016-01-01,Quilograma,
81130010,KG,2016-01-01,Quilograma,
81130090,KG,2016-01-01,Quilograma,
82011000,KG,2016-01-01,Quilograma,
82013000,KG,2016-01-01,Quilograma,
