codigo	unidade	data_publicacao	data_validade	descricao_unidade	
84251910	UN	01/01/2016		Unidade	
84251990	UN	01/01/2016		Unidade	
84253110	UN	01/01/2016		Unidade	
84253190	UN	01/01/2016		Unidade	
84253910	UN	01/01/2016		Unidade	
84253990	UN	01/01/2016		Unidade	
84254100	UN	01/01/2016		Unidade	
84254200	UN	01/01/2016		Unidade	
84254910	UN	01/01/2016		Unidade	
84254990	UN	01/01/2016		Unidade	
84261100	UN	01/01/2016		Unidade	
84261200	UN	01/01/2016		Unidade	
84261900	UN	01/01/2016		Unidade	
84262000	UN	01/01/2016		Unidade	
84263000	UN	01/01/2016		Unidade	
84264110	UN	01/01/2016		Unidade	
84264190	UN	01/01/2016		Unidade	
84264910	UN	01/01/2016		Unidade	
84264990	UN	01/01/2016		Unidade	
84269100	UN	01/01/2016		Unidade	
84269900	UN	01/01/2016		Unidade	
84271011	UN	01/01/2016		Unidade	
84271019	UN	01/01/2016		Unidade	
84271090	UN	01/01/2016		Unidade	
84272010	UN	01/01/2016		Unidade	
84272090	UN	01/01/2016		Unidade	
84279000	UN	01/01/2016		Unidade	
84281000	UN	01/01/2016		Unidade	
84282010	UN	01/01/2016		Unidade	
84282090	UN	01/01/2016		Unidade	
84283100	UN	01/01/2016		Unidade	
84283200	UN	01/01/2016		Unidade	
84283300	UN	01/01/2016		Unidade	
84283910	UN	01/01/2016		Unidade	
84283920	UN	01/01/2016		Unidade	
84283930	UN	01/01/2016		Unidade	
84283990	UN	01/01/2016		Unidade	
84284000	UN	01/01/2016		Unidade	
84286000	UN	01/01/2016		Unidade	
84289010	UN	01/01/2016		Unidade	
84289020	UN	01/01/2016		Unidade	
84289030	UN	01/01/2016		Unidade	
84289090	UN	01/01/2016		Unidade	
84291110	UN	01/01/2016		Unidade	
84291190	UN	01/01/2016		Unidade	
84291910	UN	01/01/2016		Unidade	
84291990	UN	01/01/2016		Unidade	
84292010	UN	01/01/2016		Unidade	
84292090	UN	01/01/2016		Unidade	
84293000	UN	01/01/2016		Unidade	
84294000	UN	01/01/2016		Unidade	
84295111	UN	01/01/2016		Unidade	
84295119	UN	01/01/2016		Unidade	
84295121	UN	01/01/2016		Unidade	
84295129	UN	01/01/2016		Unidade	
84295191	UN	01/01/2016		Unidade	
84295192	UN	01/01/2016		Unidade	
84295199	UN	01/01/2016		Unidade	
84295211	UN	01/01/2016		Unidade	
84295212	UN	01/01/2016		Unidade	
84295219	UN	01/01/2016		Unidade	
84295220	UN	01/01/2016		Unidade	
84295290	UN	01/01/2016		Unidade	
84295900	UN	01/01/2016		Unidade	
84301000	UN	01/01/2016		Unidade	
84302000	UN	01/01/2016		Unidade	
84303110	UN	01/01/2016		Unidade	
84303190	UN	01/01/2016		Unidade	
84303910	UN	01/01/2016		Unidade	
84303990	UN	01/01/2016		Unidade	
84304110	UN	01/01/2016		Unidade	
84304120	UN	01/01/2016		Unidade	
84304130	UN	01/01/2016		Unidade	
84304190	UN	01/01/2016		Unidade	
84304910	UN	01/01/2016		Unidade	
84304920	UN	01/01/2016		Unidade	
84304990	UN	01/01/2016		Unidade	
84305000	UN	01/01/2016		Unidade	
84306100	UN	01/01/2016		Unidade	
84306911	UN	01/01/2016		Unidade	
84306919	UN	01/01/2016		Unidade	
84306990	UN	01/01/2016		Unidade	
84311010	KG	01/01/2016		Quilograma	
84311090	KG	01/01/2016		Quilograma	
84312011	KG	01/01/2016		Quilograma	
84312019	KG	01/01/2016		Quilograma	
84312090	KG	01/01/2016		Quilograma	
84313110	KG	01/01/2016		Quilograma	
84313190	KG	01/01/2016		Quilograma	
84313900	KG	01/01/2016		Quilograma	
84314100	UN	01/01/2016		Unidade	
84314200	UN	01/01/2016		Unidade	
84314310	KG	01/01/2016		Quilograma	
84314390	KG	01/01/2016		Quilograma	
84314910	KG	01/01/2016		Quilograma	
84314921	KG	01/01/2016		Quilograma	
84314922	KG	01/01/2016		Quilograma	
84314923	KG	01/01/2016		Quilograma	
84314929	KG	01/01/2016		Quilograma	
84321000	UN	01/01/2016		Unidade	
84322100	UN	01/01/2016		Unidade	
84322900	UN	01/01/2016		Unidade	
84323110	UN	01/01/2017		Unidade	
84323190	UN	01/01/2017		Unidade	
84323910	UN	01/01/2017		Unidade	
84323990	UN	01/01/2017		Unidade	
84324100	UN	01/01/2017		Unidade	
84324200	UN	01/01/2017		Unidade	
84328000	UN	01/01/2016		Unidade	
84329000	KG	01/01/2016		Quilograma	
84331100	UN	01/01/2016		Unidade	
84331900	UN	01/01/2016		Unidade	
84332010	UN	01/01/2016		Unidade	
84332090	UN	01/01/2016		Unidade	
84333000	UN	01/01/2016		Unidade	
84334000	UN	01/01/2016		Unidade	
84335100	UN	01/01/2016		Unidade	
84335200	UN	01/01/2016		Unidade	
84335300	UN	01/01/2016		Unidade	
84335911	UN	01/01/2016		Unidade	
84335919	UN	01/01/2016		Unidade	
84335990	UN	01/01/2016		Unidade	
84336010	UN	01/01/2016		Unidade	
84336021	UN	01/01/2016		Unidade	
84336029	UN	01/01/2016		Unidade	
84336090	UN	01/01/2016		Unidade	
84339010	KG	01/01/2016		Quilograma	
84339090	KG	01/01/2016		Quilograma	
84341000	UN	01/01/2016		Unidade	
84342010	UN	01/01/2016		Unidade	
84342090	UN	01/01/2016		Unidade	
84349000	KG	01/01/2016		Quilograma	
84351000	UN	01/01/2016		Unidade	
84359000	KG	01/01/2016		Quilograma	
84361000	UN	01/01/2016		Unidade	
84362100	UN	01/01/2016		Unidade	
84362900	UN	01/01/2016		Unidade	
84368000	UN	01/01/2016		Unidade	
84369100	KG	01/01/2016		Quilograma	
84369900	KG	01/01/2016		Quilograma	
84371000	UN	01/01/2016		Unidade	
84378010	UN	01/01/2016		Unidade	
84378090	UN	01/01/2016		Unidade	
84379000	KG	01/01/2016		Quilograma	
84381000	UN	01/01/2016		Unidade	
84382011	UN	01/01/2016		Unidade	
84382019	UN	01/01/2016		Unidade	
84382090	UN	01/01/2016		Unidade	
84383000	UN	01/01/2016		Unidade	
84384000	UN	01/01/2016		Unidade	
84385000	UN	01/01/2016		Unidade	
84386000	UN	01/01/2016		Unidade	
84388010	UN	01/01/2016		Unidade	
84388020	UN	01/01/2016		Unidade	
84388090	UN	01/01/2016		Unidade	
84389000	KG	01/01/2016		Quilograma	
84391010	UN	01/01/2016		Unidade	
84391020	UN	01/01/2016		Unidade	
84391030	UN	01/01/2016		Unidade	
84391090	UN	01/01/2016		Unidade	
84392000	UN	01/01/2016		Unidade	
84393010	UN	01/01/2016		Unidade	
84393020	UN	01/01/2016		Unidade	
84393030	UN	01/01/2016		Unidade	
84393090	UN	01/01/2016		Unidade	
84399100	KG	01/01/2016		Quilograma	
84399910	KG	01/01/2016		Quilograma	
84399990	KG	01/01/2016		Quilograma	
84401011	UN	01/01/2016		Unidade	
84401019	UN	01/01/2016		Unidade	
84401020	UN	01/01/2016		Unidade	
84401090	UN	01/01/2016		Unidade	
84409000	KG	01/01/2016		Quilograma	
84411010	UN	01/01/2016		Unidade	
84411090	UN	01/01/2016		Unidade	
84412000	UN	01/01/2016		Unidade	
84413010	UN	01/01/2016		Unidade	
84413090	UN	01/01/2016		Unidade	
84414000	UN	01/01/2016		Unidade	
84418000	UN	01/01/2016		Unidade	
84419000	KG	01/01/2016		Quilograma	
84423010	UN	01/01/2016		Unidade	
84423020	UN	01/01/2016		Unidade	
84423090	UN	01/01/2016		Unidade	
84424010	KG	01/01/2016		Quilograma	
84424020	KG	01/01/2016		Quilograma	
84424090	KG	01/01/2016		Quilograma	
84425000	KG	01/01/2016		Quilograma	
84431110	UN	01/01/2016		Unidade	
84431190	UN	01/01/2016		Unidade	
84431200	UN	01/01/2016		Unidade	
84431310	UN	01/01/2016		Unidade	
84431321	UN	01/01/2016		Unidade	
84431329	UN	01/01/2016		Unidade	
84431390	UN	01/01/2016		Unidade	
84431400	UN	01/01/2016		Unidade	
84431500	UN	01/01/2016		Unidade	
84431600	UN	01/01/2016		Unidade	
84431710	UN	01/01/2016		Unidade	
84431790	UN	01/01/2016		Unidade	
84431910	UN	01/01/2016		Unidade	
84431990	UN	01/01/2016		Unidade	
84433111	UN	01/01/2016		Unidade	
84433112	UN	01/01/2016		Unidade	
84433113	UN	01/01/2016		Unidade	
84433114	UN	01/01/2016		Unidade	
84433115	UN	01/01/2016		Unidade	
84433116	UN	01/01/2016		Unidade	
84433119	UN	01/01/2016		Unidade	
84433191	UN	01/01/2016		Unidade	
84433199	UN	01/01/2016		Unidade	
84433221	UN	01/01/2016		Unidade	
84433222	UN	01/01/2016		Unidade	
84433223	UN	01/01/2016		Unidade	
84433229	UN	01/01/2016		Unidade	
84433231	UN	01/01/2016		Unidade	
84433232	UN	01/01/2016		Unidade	
84433233	UN	01/01/2016		Unidade	
84433234	UN	01/01/2016		Unidade	
84433235	UN	01/01/2016		Unidade	
84433236	UN	01/01/2016		Unidade	
84433237	UN	01/01/2016		Unidade	
84433238	UN	01/01/2016		Unidade	
84433239	UN	01/01/2016		Unidade	
84433240	UN	01/01/2016		Unidade	
84433251	UN	01/01/2016		Unidade	
84433252	UN	01/01/2016		Unidade	
84433259	UN	01/01/2016		Unidade	
84433291	UN	01/01/2016		Unidade	
84433299	UN	01/01/2016		Unidade	
84433910	UN	01/01/2016		Unidade	
84433921	UN	01/01/2016		Unidade	
84433928	UN	01/01/2016		Unidade	
84433929	UN	01/01/2016		Unidade	
84433930	UN	01/01/2016		Unidade	
84433990	UN	01/01/2016		Unidade	
84439110	KG	01/01/2016		Quilograma	
84439191	UN	01/01/2016		Unidade	
84439192	UN	01/01/2016		Unidade	
84439199	UN	01/01/2016		Unidade	
84439911	UN	01/01/2016		Unidade	
84439912	UN	01/01/2016		Unidade	
84439919	KG	01/01/2016		Quilograma	
84439921	UN	01/01/2016		Unidade	
84439922	UN	01/01/2016		Unidade	
84439923	KG	01/01/2016		Quilograma	
84439929	KG	01/01/2016		Quilograma	
84439931	KG	01/01/2016		Quilograma	
84439932	KG	01/01/2016		Quilograma	
84439933	KG	01/01/2016		Quilograma	
84439939	KG	01/01/2016		Quilograma	
84439941	KG	01/01/2016		Quilograma	
84439942	KG	01/01/2016		Quilograma	
84439949	KG	01/01/2016		Quilograma	
84439950	KG	01/01/2016		Quilograma	
84439960	KG	01/01/2016		Quilograma	
84439970	KG	01/01/2016		Quilograma	
84439980	KG	01/01/2016		Quilograma	
84439990	KG	01/01/2016		Quilograma	
84440010	UN	01/01/2016		Unidade	
84440020	UN	01/01/2016		Unidade	
84440090	UN	01/01/2016		Unidade	
84451110	UN	01/01/2016		Unidade	
84451120	UN	01/01/2016		Unidade	
84451190	UN	01/01/2016		Unidade	
84451200	UN	01/01/2016		Unidade	
84451300	UN	01/01/2016		Unidade	
84451910	UN	01/01/2016		Unidade	
84451921	UN	01/01/2016		Unidade	
84451922	UN	01/01/2016		Unidade	
84451923	UN	01/01/2016		Unidade	
84451924	UN	01/01/2016		Unidade	
84451925	UN	01/01/2016		Unidade	
84451926	UN	01/01/2016		Unidade	
84451927	UN	01/01/2016		Unidade	
84451929	UN	01/01/2016		Unidade	
84452000	UN	01/01/2016		Unidade	
84453010	UN	01/01/2016		Unidade	
84453090	UN	01/01/2016		Unidade	
84454011	UN	01/01/2016		Unidade	
84454012	UN	01/01/2016		Unidade	
84454018	UN	01/01/2016		Unidade	
84454019	UN	01/01/2016		Unidade	
84454021	UN	01/01/2016		Unidade	
84454029	UN	01/01/2016		Unidade	
84454031	UN	01/01/2016		Unidade	
84454039	UN	01/01/2016		Unidade	
84454040	UN	01/01/2016		Unidade	
84454090	UN	01/01/2016		Unidade	
84459010	UN	01/01/2016		Unidade	
84459020	UN	01/01/2016		Unidade	
84459030	UN	01/01/2016		Unidade	
84459040	UN	01/01/2016		Unidade	
84459090	UN	01/01/2016		Unidade	
84461010	UN	01/01/2016		Unidade	
84461090	UN	01/01/2016		Unidade	
84462100	UN	01/01/2016		Unidade	
84462900	UN	01/01/2016		Unidade	
84463010	UN	01/01/2016		Unidade	
84463020	UN	01/01/2016		Unidade	
84463030	UN	01/01/2016		Unidade	
84463040	UN	01/01/2016		Unidade	
84463090	UN	01/01/2016		Unidade	
84471100	UN	01/01/2016		Unidade	
84471200	UN	01/01/2016		Unidade	
84472010	UN	01/01/2016		Unidade	
84472021	UN	01/01/2016		Unidade	
84472029	UN	01/01/2016		Unidade	
84472030	UN	01/01/2016		Unidade	
84479010	UN	01/01/2016		Unidade	
84479020	UN	01/01/2016		Unidade	
84479090	UN	01/01/2016		Unidade	
84481110	UN	01/01/2016		Unidade	
84481120	UN	01/01/2016		Unidade	
84481190	UN	01/01/2016		Unidade	
84481900	UN	01/01/2016		Unidade	
84482010	UN	01/01/2016		Unidade	
84482020	KG	01/01/2016		Quilograma	
84482030	KG	01/01/2016		Quilograma	
84482090	KG	01/01/2016		Quilograma	
84483100	UN	01/01/2016		Unidade	
84483211	UN	01/01/2016		Unidade	
84483219	KG	01/01/2016		Quilograma	
84483220	KG	01/01/2016		Quilograma	
84483230	UN	01/01/2016		Unidade	
84483240	KG	01/01/2016		Quilograma	
84483250	KG	01/01/2016		Quilograma	
84483290	KG	01/01/2016		Quilograma	
84483310	UN	01/01/2016		Unidade	
84483390	KG	01/01/2016		Quilograma	
84483911	KG	01/01/2016		Quilograma	
84483912	KG	01/01/2016		Quilograma	
84483917	KG	01/01/2016		Quilograma	
84483919	KG	01/01/2016		Quilograma	
84483921	KG	01/01/2016		Quilograma	
84483922	KG	01/01/2016		Quilograma	
84483923	KG	01/01/2016		Quilograma	
84483929	KG	01/01/2016		Quilograma	
84483991	KG	01/01/2016		Quilograma	
84483992	KG	01/01/2016		Quilograma	
84483999	KG	01/01/2016		Quilograma	
84484200	UN	01/01/2016		Unidade	
84484910	KG	01/01/2016		Quilograma	
84484920	KG	01/01/2016		Quilograma	
84484990	KG	01/01/2016		Quilograma	
84485100	KG	01/01/2016		Quilograma	
84485910	KG	01/01/2016		Quilograma	
84485921	KG	01/01/2016		Quilograma	
84485922	KG	01/01/2016		Quilograma	
84485929	KG	01/01/2016		Quilograma	
84485930	KG	01/01/2016		Quilograma	
84485940	KG	01/01/2016		Quilograma	
84485990	KG	01/01/2016		Quilograma	
84490010	UN	01/01/2016		Unidade	
84490020	UN	01/01/2016		Unidade	
84490080	UN	01/01/2016		Unidade	
84490091	KG	01/01/2016		Quilograma	
84490099	KG	01/01/2016		Quilograma	
84501100	UN	01/01/2016		Unidade	
84501200	UN	01/01/2016		Unidade	
84501900	UN	01/01/2016		Unidade	
84502010	UN	01/01/2016		Unidade	
84502090	UN	01/01/2016		Unidade	
84509010	KG	01/01/2016		Quilograma	
84509090	KG	01/01/2016		Quilograma	
84511000	UN	01/01/2016		Unidade	
84512100	UN	01/01/2016		Unidade	
84512910	UN	01/01/2016		Unidade	
84512990	UN	01/01/2016		Unidade	
84513010	UN	01/01/2016		Unidade	
84513091	UN	01/01/2016		Unidade	
84513099	UN	01/01/2016		Unidade	
84514010	UN	01/01/2016		Unidade	
84514021	UN	01/01/2016		Unidade	
84514029	UN	01/01/2016		Unidade	
84514090	UN	01/01/2016		Unidade	
84515010	UN	01/01/2016		Unidade	
84515020	UN	01/01/2016		Unidade	
84515090	UN	01/01/2016		Unidade	
84518000	UN	01/01/2016		Unidade	
84519010	KG	01/01/2016		Quilograma	
84519090	KG	01/01/2016		Quilograma	
84521000	UN	01/01/2016		Unidade	
84522110	UN	01/01/2016		Unidade	
84522120	UN	01/01/2016		Unidade	
84522190	UN	01/01/2016		Unidade	
84522910	UN	01/01/2016		Unidade	
84522921	UN	01/01/2016		Unidade	
84522922	UN	01/01/2016		Unidade	
84522923	UN	01/01/2016		Unidade	
84522924	UN	01/01/2016		Unidade	
84522925	UN	01/01/2016		Unidade	
84522929	UN	01/01/2016		Unidade	
84522990	UN	01/01/2016		Unidade	
84523000	KG	01/01/2016		Quilograma	
84529020	KG	01/01/2016		Quilograma	
84529081	KG	01/01/2016		Quilograma	
84529089	KG	01/01/2016		Quilograma	
84529091	KG	01/01/2016		Quilograma	
84529092	KG	01/01/2016		Quilograma	
84529093	UN	01/01/2016		Unidade	
84529094	UN	01/01/2016		Unidade	
84529099	KG	01/01/2016		Quilograma	
84531010	UN	01/01/2016		Unidade	
84531090	UN	01/01/2016		Unidade	
84532000	UN	01/01/2016		Unidade	
84538000	UN	01/01/2016		Unidade	
84539000	KG	01/01/2016		Quilograma	
84541000	UN	01/01/2016		Unidade	
84542010	UN	01/01/2016		Unidade	
84542090	UN	01/01/2016		Unidade	
84543010	UN	01/01/2016		Unidade	
84543020	UN	01/01/2016		Unidade	
84543090	UN	01/01/2016		Unidade	
84549010	KG	01/01/2016		Quilograma	
84549090	KG	01/01/2016		Quilograma	
84551000	UN	01/01/2016		Unidade	
84552110	UN	01/01/2016		Unidade	
84552190	UN	01/01/2016		Unidade	
84552210	UN	01/01/2016		Unidade	
84552290	UN	01/01/2016		Unidade	
84553010	UN	01/01/2016		Unidade	
84553020	UN	01/01/2016		Unidade	
84553090	UN	01/01/2016		Unidade	
84559000	KG	01/01/2016		Quilograma	
84561111	UN	01/01/2017		Unidade	
84561119	UN	01/01/2017		Unidade	
84561190	UN	01/01/2017		Unidade	
84561211	UN	01/01/2017		Unidade	
84561219	UN	01/01/2017		Unidade	
84561290	UN	01/01/2017		Unidade	
84562010	UN	01/01/2016		Unidade	
84562090	UN	01/01/2016		Unidade	
84563011	UN	01/01/2016		Unidade	
84563019	UN	01/01/2016		Unidade	
84563090	UN	01/01/2016		Unidade	
84564000	UN	01/01/2017		Unidade	
84565000	UN	01/01/2017		Unidade	
84569000	UN	01/01/2016		Unidade	
84571000	UN	01/01/2016		Unidade	
84572010	UN	01/01/2016		Unidade	
84572090	UN	01/01/2016		Unidade	
84573010	UN	01/01/2016		Unidade	
84573090	UN	01/01/2016		Unidade	
84581110	UN	01/01/2016		Unidade	
84581191	UN	01/01/2016		Unidade	
84581199	UN	01/01/2016		Unidade	
84581910	UN	01/01/2016		Unidade	
84581990	UN	01/01/2016		Unidade	
84589100	UN	01/01/2016		Unidade	
84589900	UN	01/01/2016		Unidade	
84591000	UN	01/01/2016		Unidade	
84592110	UN	01/01/2016		Unidade	
84592191	UN	01/01/2016		Unidade	
84592199	UN	01/01/2016		Unidade	
84592900	UN	01/01/2016		Unidade	
84593100	UN	01/01/2016		Unidade	
84593900	UN	01/01/2016		Unidade	
84594100	UN	01/01/2017		Unidade	
84594900	UN	01/01/2017		Unidade	
84595100	UN	01/01/2016		Unidade	
84595900	UN	01/01/2016		Unidade	
84596100	UN	01/01/2016		Unidade	
84596900	UN	01/01/2016		Unidade	
84597000	UN	01/01/2016		Unidade	
84601200	UN	01/01/2017		Unidade	
84601900	UN	01/01/2016		Unidade	
84602200	UN	01/01/2017		Unidade	
84602300	UN	01/01/2017		Unidade	
84602400	UN	01/01/2017		Unidade	
84602900	UN	01/01/2016		Unidade	
84603100	UN	01/01/2016		Unidade	
84603900	UN	01/01/2016		Unidade	
84604011	UN	01/01/2016		Unidade	
84604019	UN	01/01/2016		Unidade	
84604091	UN	01/01/2016		Unidade	
84604099	UN	01/01/2016		Unidade	
84609011	UN	01/01/2016		Unidade	
84609012	UN	01/01/2016		Unidade	
84609019	UN	01/01/2016		Unidade	
84609090	UN	01/01/2016		Unidade	
84612010	UN	01/01/2016		Unidade	
84612090	UN	01/01/2016		Unidade	
84613010	UN	01/01/2016		Unidade	
84613090	UN	01/01/2016		Unidade	
84614010	UN	01/01/2016		Unidade	
84614091	UN	01/01/2016		Unidade	
84614099	UN	01/01/2016		Unidade	
84615010	UN	01/01/2016		Unidade	
84615020	UN	01/01/2016		Unidade	
84615090	UN	01/01/2016		Unidade	
84619010	UN	01/01/2016		Unidade	
84619090	UN	01/01/2016		Unidade	
84621011	UN	01/01/2016		Unidade	
84621019	UN	01/01/2016		Unidade	
84621090	UN	01/01/2016		Unidade	
84622100	UN	01/01/2016		Unidade	
84622900	UN	01/01/2016		Unidade	
84623100	UN	01/01/2016		Unidade	
84623910	UN	01/01/2016		Unidade	
84623990	UN	01/01/2016		Unidade	
84624100	UN	01/01/2016		Unidade	
84624900	UN	01/01/2016		Unidade	
84629111	UN	01/01/2016		Unidade	
84629119	UN	01/01/2016		Unidade	
84629191	UN	01/01/2016		Unidade	
84629199	UN	01/01/2016		Unidade	
84629910	UN	01/01/2016		Unidade	
84629920	UN	01/01/2016		Unidade	
84629990	UN	01/01/2016		Unidade	
84631010	UN	01/01/2016		Unidade	
84631090	UN	01/01/2016		Unidade	
84632010	UN	01/01/2016		Unidade	
84632091	UN	01/01/2016		Unidade	
84632099	UN	01/01/2016		Unidade	
84633000	UN	01/01/2016		Unidade	
84639010	UN	01/01/2016		Unidade	
84639090	UN	01/01/2016		Unidade	
84641000	UN	01/01/2016		Unidade	
84642010	UN	01/01/2016		Unidade	
84642021	UN	01/01/2016		Unidade	
84642029	UN	01/01/2016		Unidade	
84642090	UN	01/01/2016		Unidade	
84649011	UN	01/01/2016		Unidade	
84649019	UN	01/01/2016		Unidade	
84649090	UN	01/01/2016		Unidade	
84651000	UN	01/01/2016		Unidade	
84652000	UN	01/01/2017		Unidade	
84659110	UN	01/01/2016		Unidade	
84659120	UN	01/01/2016		Unidade	
84659190	UN	01/01/2016		Unidade	
84659211	UN	01/01/2016		Unidade	
84659219	UN	01/01/2016		Unidade	
84659290	UN	01/01/2016		Unidade	
84659310	UN	01/01/2016		Unidade	
84659390	UN	01/01/2016		Unidade	
84659400	UN	01/01/2016		Unidade	
84659511	UN	01/01/2016		Unidade	
84659512	UN	01/01/2016		Unidade	
84659591	UN	01/01/2016		Unidade	
84659592	UN	01/01/2016		Unidade	
84659600	UN	01/01/2016		Unidade	
84659900	UN	01/01/2016		Unidade	
84661000	KG	01/01/2016		Quilograma	
84662010	KG	01/01/2016		Quilograma	
84662090	KG	01/01/2016		Quilograma	
84663000	KG	01/01/2016		Quilograma	
84669100	KG	01/01/2016		Quilograma	
84669200	KG	01/01/2016		Quilograma	
84669311	KG	01/01/2016		Quilograma	
84669319	KG	01/01/2016		Quilograma	
84669320	KG	01/01/2016		Quilograma	
84669330	KG	01/01/2016		Quilograma	
84669340	KG	01/01/2016		Quilograma	
84669350	KG	01/01/2016		Quilograma	
84669360	KG	01/01/2016		Quilograma	
84669410	KG	01/01/2016		Quilograma	
84669420	KG	01/01/2016		Quilograma	
84669430	KG	01/01/2016		Quilograma	
84669490	KG	01/01/2016		Quilograma	
84671110	UN	01/01/2016		Unidade	
84671190	UN	01/01/2016		Unidade	
84671900	UN	01/01/2016		Unidade	
84672100	UN	01/01/2016		Unidade	
84672200	UN	01/01/2016		Unidade	
84672910	UN	01/01/2016		Unidade	
84672991	UN	01/01/2016		Unidade	
84672992	UN	01/01/2016		Unidade	
84672993	UN	01/01/2016		Unidade	
84672999	UN	01/01/2016		Unidade	
84678100	UN	01/01/2016		Unidade	
84678900	UN	01/01/2016		Unidade	
84679100	KG	01/01/2016		Quilograma	
84679200	KG	01/01/2016		Quilograma	
84679900	KG	01/01/2016		Quilograma	
84681000	UN	01/01/2016		Unidade	
84682000	UN	01/01/2016		Unidade	
84688010	UN	01/01/2016		Unidade	
84688090	UN	01/01/2016		Unidade	
84689010	KG	01/01/2016		Quilograma	
84689020	KG	01/01/2016		Quilograma	
84689090	KG	01/01/2016		Quilograma	
84701000	UN	01/01/2016		Unidade	
84702100	UN	01/01/2016		Unidade	
84702900	UN	01/01/2016		Unidade	
84703000	UN	01/01/2016		Unidade	
84705011	UN	01/01/2016		Unidade	
84705019	UN	01/01/2016		Unidade	
84705090	UN	01/01/2016		Unidade	
84709010	UN	01/01/2016		Unidade	
84709090	UN	01/01/2016		Unidade	
84713011	UN	01/01/2016		Unidade	
84713012	UN	01/01/2016		Unidade	
84713019	UN	01/01/2016		Unidade	
84713090	UN	01/01/2016		Unidade	
84714110	UN	01/01/2016		Unidade	
84714190	UN	01/01/2016		Unidade	
84714900	UN	01/01/2016		Unidade	
84715010	UN	01/01/2016		Unidade	
84715020	UN	01/01/2016		Unidade	
84715030	UN	01/01/2016		Unidade	
84715040	UN	01/01/2016		Unidade	
84715090	UN	01/01/2016		Unidade	
84716052	UN	01/01/2016		Unidade	
84716053	UN	01/01/2016		Unidade	
84716054	UN	01/01/2016		Unidade	
84716059	UN	01/01/2016		Unidade	
84716061	UN	01/01/2016		Unidade	
84716062	UN	01/01/2016		Unidade	
84716080	UN	01/01/2016		Unidade	
84716090	UN	01/01/2016		Unidade	
84717011	UN	01/01/2016		Unidade	
84717012	UN	01/01/2016		Unidade	
84717019	UN	01/01/2016		Unidade	
84717021	UN	01/01/2016		Unidade	
84717029	UN	01/01/2016		Unidade	
84717032	UN	01/01/2016		Unidade	
84717033	UN	01/01/2016		Unidade	
84717039	UN	01/01/2016		Unidade	
84717090	UN	01/01/2016		Unidade	
84718000	UN	01/01/2016		Unidade	
84719011	UN	01/01/2016		Unidade	
84719012	UN	01/01/2016		Unidade	
84719013	UN	01/01/2016		Unidade	
84719014	UN	01/01/2016		Unidade	
84719019	UN	01/01/2016		Unidade	
84719090	UN	01/01/2016		Unidade	
84721000	UN	01/01/2016		Unidade	
84723010	UN	01/01/2016		Unidade	
84723020	UN	01/01/2016		Unidade	
84723030	UN	01/01/2016		Unidade	
84723090	UN	01/01/2016		Unidade	
84729010	UN	01/01/2016		Unidade	
84729021	UN	01/01/2016		Unidade	
84729029	UN	01/01/2016		Unidade	
84729030	UN	01/01/2016		Unidade	
84729040	UN	01/01/2016		Unidade	
84729051	UN	01/01/2016		Unidade	
84729059	UN	01/01/2016		Unidade	
84729091	UN	01/01/2016		Unidade	
84729099	UN	01/01/2016		Unidade	
84732100	KG	01/01/2016		Quilograma	
84732910	KG	01/01/2016		Quilograma	
84732920	KG	01/01/2016		Quilograma	
84732990	KG	01/01/2016		Quilograma	
84733011	UN	01/01/2016		Unidade	
84733019	UN	01/01/2016		Unidade	
84733031	KG	01/01/2016		Quilograma	
84733032	KG	01/01/2016		Quilograma	
84733033	KG	01/01/2016		Quilograma	
84733034	KG	01/01/2016		Quilograma	
84733039	KG	01/01/2016		Quilograma	
84733041	UN	01/01/2016		Unidade	
84733042	UN	01/01/2016		Unidade	
84733043	UN	01/01/2016		Unidade	
84733049	UN	01/01/2016		Unidade	
84733092	UN	01/01/2016		Unidade	
84733099	KG	01/01/2016		Quilograma	
84734010	UN	01/01/2016		Unidade	
84734070	KG	01/01/2016		Quilograma	
84734090	KG	01/01/2016		Quilograma	
84735010	UN	01/01/2016		Unidade	
84735040	KG	01/01/2016		Quilograma	
84735050	UN	01/01/2016		Unidade	
84735090	KG	01/01/2016		Quilograma	
84741000	UN	01/01/2016		Unidade	
84742010	UN	01/01/2016		Unidade	
84742090	UN	01/01/2016		Unidade	
84743100	UN	01/01/2016		Unidade	
84743200	UN	01/01/2016		Unidade	
84743900	UN	01/01/2016		Unidade	
84748010	UN	01/01/2016		Unidade	
84748090	UN	01/01/2016		Unidade	
84749000	KG	01/01/2016		Quilograma	
84751000	UN	01/01/2016		Unidade	
84752100	UN	01/01/2016		Unidade	
84752910	UN	01/01/2016		Unidade	
84752990	UN	01/01/2016		Unidade	
84759000	KG	01/01/2016		Quilograma	
84762100	UN	01/01/2016		Unidade	
84762900	UN	01/01/2016		Unidade	
84768100	UN	01/01/2016		Unidade	
84768910	UN	01/01/2016		Unidade	
84768990	UN	01/01/2016		Unidade	
84769000	KG	01/01/2016		Quilograma	
84771011	UN	01/01/2016		Unidade	
84771019	UN	01/01/2016		Unidade	
84771021	UN	01/01/2016		Unidade	
84771029	UN	01/01/2016		Unidade	
84771091	UN	01/01/2016		Unidade	
84771099	UN	01/01/2016		Unidade	
